id,group,page,converted
19756,treatment,new page,no
12421,control,old page,no
22063,treatment,new page,yes
19985,treatment,new page,no
20353,treatment,new page,no
12673,control,old page,yes
12083,control,old page,no
20771,treatment,new page,yes
12423,control,old page,no
12322,control,old page,no
11881,control,old page,no
13130,control,old page,yes
13410,control,old page,no
20575,treatment,new page,yes
21325,treatment,new page,no
19770,treatment,new page,no
18932,treatment,new page,yes
11981,control,old page,no
22386,treatment,new page,no
20907,treatment,new page,no
20177,treatment,new page,yes
12125,control,old page,no
19925,treatment,new page,no
12138,control,old page,no
12670,control,old page,no
12749,control,old page,no
21312,treatment,new page,no
21162,treatment,new page,no
19115,treatment,new page,yes
11906,control,old page,no
19751,treatment,new page,no
21425,treatment,new page,no
13433,control,old page,no
21473,treatment,new page,no
12368,control,old page,no
22215,treatment,new page,no
12429,control,old page,no
13184,control,old page,no
12130,control,old page,no
12856,control,old page,no
12467,control,old page,yes
19134,treatment,new page,no
13139,control,old page,no
12587,control,old page,yes
21899,treatment,new page,no
12400,control,old page,no
19515,treatment,new page,yes
12023,control,old page,no
21230,treatment,new page,no
13228,control,old page,no
12204,control,old page,no
12576,control,old page,yes
12720,control,old page,no
12786,control,old page,no
19352,treatment,new page,no
11965,control,old page,yes
19622,treatment,new page,yes
20004,treatment,new page,no
12108,control,old page,no
20401,treatment,new page,no
12629,control,old page,no
12184,control,old page,no
12728,control,old page,no
12210,control,old page,no
12542,control,old page,no
12625,control,old page,yes
20637,treatment,new page,no
12198,control,old page,yes
20591,treatment,new page,yes
11982,control,old page,no
22298,treatment,new page,no
12622,control,old page,yes
21398,treatment,new page,no
22394,treatment,new page,yes
12726,control,old page,yes
19151,treatment,new page,no
20110,treatment,new page,no
20075,treatment,new page,no
12637,control,old page,no
12770,control,old page,yes
13338,control,old page,no
19114,treatment,new page,no
12762,control,old page,no
12071,control,old page,no
19006,treatment,new page,no
18940,treatment,new page,no
12629,control,old page,no
19014,treatment,new page,no
11995,control,old page,yes
19821,treatment,new page,no
21464,treatment,new page,no
18974,treatment,new page,no
12891,control,old page,yes
19042,treatment,new page,no
19651,treatment,new page,yes
12580,control,old page,no
12316,control,old page,no
11987,control,old page,no
12511,control,old page,no
22013,treatment,new page,no
19090,treatment,new page,no
22015,treatment,new page,no
12191,control,old page,no
12537,control,old page,yes
19814,treatment,new page,no
22407,treatment,new page,no
13039,control,old page,no
20720,treatment,new page,no
22346,treatment,new page,no
20239,treatment,new page,no
12546,control,old page,no
19773,treatment,new page,no
19188,treatment,new page,no
22037,treatment,new page,no
21379,treatment,new page,yes
12147,control,old page,no
21099,treatment,new page,no
20060,treatment,new page,yes
13342,control,old page,no
12996,control,old page,yes
19580,treatment,new page,no
21987,treatment,new page,no
12880,control,old page,no
13133,control,old page,no
20767,treatment,new page,no
13437,control,old page,no
21912,treatment,new page,no
11905,control,old page,no
20844,treatment,new page,no
11928,control,old page,no
12671,control,old page,no
21485,treatment,new page,no
12393,control,old page,no
21943,treatment,new page,no
12707,control,old page,no
13386,control,old page,no
12175,control,old page,yes
13345,control,old page,no
12066,control,old page,no
19079,treatment,new page,yes
21198,treatment,new page,yes
19256,treatment,new page,no
21057,treatment,new page,no
12521,control,old page,no
12361,control,old page,no
12226,control,old page,no
21369,treatment,new page,yes
13295,control,old page,no
20011,treatment,new page,no
13027,control,old page,no
21377,treatment,new page,no
12201,control,old page,no
22425,treatment,new page,no
21140,treatment,new page,no
13186,control,old page,no
12853,control,old page,yes
12019,control,old page,no
12526,control,old page,no
19528,treatment,new page,no
12695,control,old page,no
19932,treatment,new page,no
12468,control,old page,no
21334,treatment,new page,no
21038,treatment,new page,no
12151,control,old page,no
12183,control,old page,yes
12522,control,old page,no
19132,treatment,new page,yes
21679,treatment,new page,no
20553,treatment,new page,no
13141,control,old page,no
13240,control,old page,no
13411,control,old page,yes
21996,treatment,new page,no
12209,control,old page,yes
21003,treatment,new page,no
12082,control,old page,yes
20888,treatment,new page,no
12923,control,old page,no
12237,control,old page,no
20934,treatment,new page,no
12081,control,old page,no
20133,treatment,new page,no
21082,treatment,new page,no
12135,control,old page,no
19346,treatment,new page,no
19894,treatment,new page,yes
18952,treatment,new page,yes
13380,control,old page,no
12424,control,old page,yes
13194,control,old page,no
12548,control,old page,no
19620,treatment,new page,no
21883,treatment,new page,no
19742,treatment,new page,no
21045,treatment,new page,no
20515,treatment,new page,no
13163,control,old page,no
20119,treatment,new page,no
19928,treatment,new page,no
12554,control,old page,no
21946,treatment,new page,no
18968,treatment,new page,no
12444,control,old page,yes
12107,control,old page,no
22038,treatment,new page,no
20379,treatment,new page,no
12403,control,old page,no
22180,treatment,new page,no
12688,control,old page,no
21330,treatment,new page,no
12775,control,old page,yes
13366,control,old page,no
12986,control,old page,no
13117,control,old page,no
21659,treatment,new page,yes
12110,control,old page,no
13217,control,old page,no
13432,control,old page,no
11931,control,old page,no
13044,control,old page,no
12450,control,old page,no
12772,control,old page,yes
12219,control,old page,yes
12595,control,old page,no
12976,control,old page,no
20158,treatment,new page,no
12053,control,old page,no
12349,control,old page,no
20755,treatment,new page,no
21936,treatment,new page,no
12947,control,old page,no
21690,treatment,new page,no
13037,control,old page,no
12937,control,old page,no
19972,treatment,new page,no
12663,control,old page,no
11936,control,old page,no
20267,treatment,new page,no
21540,treatment,new page,yes
19520,treatment,new page,no
13140,control,old page,no
13084,control,old page,no
19165,treatment,new page,no
21876,treatment,new page,no
12371,control,old page,no
19274,treatment,new page,no
12827,control,old page,no
13276,control,old page,no
12399,control,old page,no
13386,control,old page,no
21970,treatment,new page,no
21942,treatment,new page,yes
13194,control,old page,no
21973,treatment,new page,no
12966,control,old page,no
12850,control,old page,yes
19433,treatment,new page,yes
12462,control,old page,yes
12306,control,old page,yes
12422,control,old page,no
11892,control,old page,no
20640,treatment,new page,no
12713,control,old page,no
19142,treatment,new page,no
20424,treatment,new page,no
13175,control,old page,no
13220,control,old page,no
12593,control,old page,no
11971,control,old page,no
21384,treatment,new page,no
21251,treatment,new page,no
21053,treatment,new page,no
20563,treatment,new page,no
12586,control,old page,no
21809,treatment,new page,no
21391,treatment,new page,no
13272,control,old page,no
13072,control,old page,no
19193,treatment,new page,no
21066,treatment,new page,no
20627,treatment,new page,no
12519,control,old page,no
19563,treatment,new page,no
22344,treatment,new page,no
20191,treatment,new page,no
11955,control,old page,no
20596,treatment,new page,yes
19387,treatment,new page,no
13343,control,old page,yes
12738,control,old page,no
19230,treatment,new page,no
19844,treatment,new page,no
12262,control,old page,yes
12643,control,old page,no
13003,control,old page,no
20083,treatment,new page,no
13440,control,old page,yes
21368,treatment,new page,no
12478,control,old page,no
21389,treatment,new page,no
12709,control,old page,no
13075,control,old page,no
18887,treatment,new page,no
22002,treatment,new page,no
22211,treatment,new page,no
20038,treatment,new page,yes
19389,treatment,new page,no
13286,control,old page,no
12190,control,old page,no
20800,treatment,new page,yes
12383,control,old page,no
13189,control,old page,yes
13348,control,old page,no
20648,treatment,new page,no
12518,control,old page,no
11943,control,old page,no
13356,control,old page,no
19460,treatment,new page,no
12183,control,old page,no
13315,control,old page,no
13063,control,old page,no
20151,treatment,new page,yes
21165,treatment,new page,no
19859,treatment,new page,no
12132,control,old page,no
12134,control,old page,no
13328,control,old page,no
12895,control,old page,no
12971,control,old page,yes
22336,treatment,new page,no
20565,treatment,new page,yes
19202,treatment,new page,yes
19989,treatment,new page,no
12039,control,old page,no
13019,control,old page,no
13419,control,old page,no
13341,control,old page,no
20890,treatment,new page,no
12339,control,old page,no
20550,treatment,new page,no
